picker_id,first_name,last_name,full_name,gender,age,phone_number,email,community,store_id,store_node_id,store_name,store_location,service_zone,picker_segment,role,shift_type,shift_start,shift_end,experience_months,join_date,status,last_active,avg_picking_time_sec,items_per_hour,daily_orders_picked,accuracy_rate,mispick_rate,total_orders_picked,total_items_picked,total_mispicks,hourly_rate,total_earnings,total_hours_worked,zone_familiarity,multitask_ability,physical_fitness,temperature_zone_trained,fragile_handling_certified
PKR-500BFC97,Srinivas,Kumar,Srinivas Kumar,M,19,+917355422152,srinivas05@gmail.com,TELUGU,HYD-DS-047,47,Nagaram Dark Store,Nagaram,East,PART_TIME_STUDENT,PICKER,PART_TIME,06:00,10:00,11,2024-01-06,ACTIVE,2024-12-01 07:00,29.8,141,49,0.9539,0.0461,6836,82032,3781,44.92,30545,680,0.67,MEDIUM,EXCELLENT,False,True
PKR-6E7E9BA3,Sanjay,Naidu,Sanjay Naidu,M,39,+919378855449,sanjay.naidu@gmail.com,TELUGU,HYD-DS-032,32,Ramnagar Dark Store,Ramnagar,Central,FULL_TIME_SENIOR,QUALITY_CHECKER,FULL_TIME,12:00,20:00,47,2021-01-21,STAR_PERFORMER,2024-12-01 09:00,12.6,242,89,0.9953,0.0047,83327,499962,2349,63.84,496956,7784,0.69,LOW,EXCELLENT,True,True
PKR-AE8AAFA2,Naseer,Pasha,Naseer Pasha,M,23,+918679995812,naseer831@gmail.com,MUSLIM,HYD-DS-047,47,Nagaram Dark Store,Nagaram,East,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,6,2024-06-04,ACTIVE,2024-12-02 00:00,27.7,143,65,0.9555,0.0445,6021,48168,2143,46.71,18124,388,0.89,HIGH,EXCELLENT,True,False
PKR-B5A729F9,Suresh,Kumar,Suresh Kumar,M,25,+919189910047,suresh99@rediffmail.com,TELUGU,HYD-DS-011,11,Gowlidoddy Dark Store,Gowlidoddy,Northwest,FULL_TIME_REGULAR,TRAINEE_PICKER,FULL_TIME,12:00,20:00,4,2024-08-03,ACTIVE,2024-12-03 12:00,15.4,199,73,0.9771,0.0229,5766,69192,1584,54.01,31976,592,0.94,LOW,EXCELLENT,True,True
PKR-F786E20E,Naseer,Pasha,Naseer Pasha,M,32,+919428040411,naseer92@rediffmail.com,MUSLIM,HYD-DS-001,1,Miyapur Dark Store,Miyapur,Northwest,PART_TIME_EVENING,PICKER,PART_TIME,06:00,10:00,14,2023-10-08,ACTIVE,2024-12-03 00:00,22.8,91,70,0.9754,0.0246,19292,77168,1898,51.73,56491,1092,0.95,MEDIUM,AVERAGE,True,False
PKR-9FEB050D,Khalid,Qureshi,Khalid Qureshi,M,32,+917224782171,khalid.qureshi@gmail.com,MUSLIM,HYD-DS-031,31,Gokul Nagar Dark Store,Gokul Nagar,Central,FULL_TIME_SENIOR,SENIOR_PICKER,FULL_TIME,16:00,00:00,41,2021-07-20,ACTIVE,2024-12-02 21:00,14.2,181,105,0.9852,0.0148,62460,499680,7395,66.05,379895,5752,0.63,MEDIUM,GOOD,True,True
PKR-6B846D50,Naveen,Munnuru,Naveen Munnuru,M,25,+917811164671,naveen233@gmail.com,TELUGU,HYD-DS-052,52,Dilsukhnagar Dark Store,Dilsukhnagar,Southeast,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,8,2024-04-05,ACTIVE,2024-12-03 16:00,19.7,102,53,0.9808,0.0192,5948,65428,1256,43.73,23791,544,0.7,LOW,GOOD,True,False
PKR-E9723E30,Venu,Setty,Venu Setty,M,21,+917791808850,venu.setty@gmail.com,TELUGU,HYD-DS-016,16,Borabanda Dark Store,Borabanda,West,FULL_TIME_REGULAR,PICKER,FULL_TIME,14:00,22:00,17,2023-07-10,ACTIVE,2024-12-01 00:00,20.6,190,103,0.9862,0.0138,29797,327767,4523,51.71,109208,2112,0.69,HIGH,AVERAGE,True,False
PKR-72866E7C,Naseer,Mirza,Naseer Mirza,M,19,+917386773412,naseer05@yahoo.com,MUSLIM,HYD-DS-013,13,Madhapur Dark Store,Madhapur,West,PART_TIME_STUDENT,PICKER,PART_TIME,14:00,18:00,12,2023-12-07,ACTIVE,2024-12-01 11:00,16.0,121,70,0.9817,0.0183,15127,75635,1384,48.75,43091,884,0.97,LOW,EXCELLENT,True,True
PKR-F712222E,Venu,Kapu,Venu Kapu,M,28,+917382943140,venu.kapu@gmail.com,TELUGU,HYD-DS-027,27,Begumpet Dark Store,Begumpet,Central,PART_TIME_EVENING,TRAINEE_PICKER,PART_TIME,20:00,00:00,3,2024-09-02,ACTIVE,2024-12-01 03:00,20.3,85,67,0.9889,0.0111,3172,25376,281,56.35,11946,212,0.32,MEDIUM,EXCELLENT,True,False
PKR-EA023493,Raju,Kumar,Raju Kumar,M,45,+917045627090,raju.kumar@yahoo.com,TELUGU,HYD-DS-026,26,Banjara Hills Dark Store,Banjara Hills,Central,PART_TIME_EVENING,PICKER,PART_TIME,18:00,22:00,20,2023-04-11,ACTIVE,2024-12-03 18:00,21.8,94,58,0.9763,0.0237,19113,172017,4076,57.5,92923,1616,0.85,HIGH,EXCELLENT,True,True
PKR-1BDCF757,Azhar,Qureshi,Azhar Qureshi,M,25,+919367132402,azhar.qureshi@gmail.com,MUSLIM,HYD-DS-013,13,Madhapur Dark Store,Madhapur,West,FULL_TIME_REGULAR,PICKER,FULL_TIME,06:00,14:00,13,2023-11-07,ACTIVE,2024-12-01 07:00,13.7,179,108,0.978,0.022,28308,226464,4982,58.27,112818,1936,0.75,HIGH,AVERAGE,True,False
PKR-8FC865AD,Pankaj,Gupta,Pankaj Gupta,M,38,+917766463128,pankaj.gupta@gmail.com,NORTH,HYD-DS-047,47,Nagaram Dark Store,Nagaram,East,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,10:00,18:00,35,2022-01-16,ACTIVE,2024-12-03 11:00,10.3,179,135,0.9896,0.0104,83522,835220,8686,64.91,362950,5592,0.74,MEDIUM,GOOD,True,False
PKR-A04D726B,Mohammed,Khan,Mohammed Khan,M,39,+917945610689,mohammed375@yahoo.com,MUSLIM,HYD-DS-012,12,IDPL Colony Dark Store,IDPL Colony,Northwest,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,10:00,18:00,32,2022-04-16,ACTIVE,2024-12-02 22:00,12.4,163,136,0.9936,0.0064,82963,663704,4247,54.85,271188,4944,0.84,MEDIUM,AVERAGE,True,True
PKR-7533547B,Srinivas,Reddy,Srinivas Reddy,M,35,+918354061405,srinivas602@gmail.com,TELUGU,HYD-DS-032,32,Ramnagar Dark Store,Ramnagar,Central,FULL_TIME_SENIOR,PICKER,FULL_TIME,16:00,00:00,17,2023-07-10,ACTIVE,2024-12-01 15:00,8.1,155,142,0.9973,0.0027,32671,359381,970,62.83,141245,2248,0.83,LOW,EXCELLENT,True,False
PKR-9E5CCA7B,Chandu,Mudiraj,Chandu Mudiraj,M,38,+917553738080,chandu86@gmail.com,TELUGU,HYD-DS-027,27,Begumpet Dark Store,Begumpet,Central,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,06:00,14:00,43,2021-05-21,ACTIVE,2024-12-02 09:00,12.0,233,86,0.9947,0.0053,63769,573921,3041,55.09,353871,6424,0.74,HIGH,GOOD,True,True
PKR-C041AC45,Yellaiah,Kamma,Yellaiah Kamma,M,26,+918498083140,yellaiah.kamma@gmail.com,TELUGU,HYD-DS-022,22,Tolichowki Dark Store,Tolichowki,Southwest,PART_TIME_EVENING,PICKER,PART_TIME,10:00,14:00,16,2023-08-09,ACTIVE,2024-12-04 00:00,14.9,101,72,0.9888,0.0112,19041,76164,853,53.52,63582,1188,0.77,HIGH,GOOD,False,True
PKR-9867B4BB,Yellaiah,Velama,Yellaiah Velama,M,39,+917371777666,yellaiah77@gmail.com,TELUGU,HYD-DS-052,52,Dilsukhnagar Dark Store,Dilsukhnagar,Southeast,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,16:00,00:00,36,2021-12-17,ACTIVE,2024-12-02 05:00,8.4,153,140,0.985,0.015,89566,626962,9404,67.37,358418,5320,0.69,MEDIUM,GOOD,True,False
PKR-EF310544,Rakesh,Mudiraj,Rakesh Mudiraj,M,22,+919338067992,rakesh410@rediffmail.com,TELUGU,HYD-DS-014,14,Kondapur Dark Store,Kondapur,West,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,06:00,10:00,2,2024-10-02,ACTIVE,2024-12-03 20:00,25.7,126,33,0.9646,0.0354,937,6559,232,50.24,6631,132,0.56,LOW,AVERAGE,True,True
PKR-7FCA008A,Faisal,Ali,Faisal Ali,M,38,+917711143829,faisal86@yahoo.com,MUSLIM,HYD-DS-029,29,Kachiguda Dark Store,Kachiguda,Central,PART_TIME_EVENING,PICKER,PART_TIME,19:00,23:00,14,2023-10-08,ACTIVE,2024-12-01 16:00,19.6,159,66,0.9879,0.0121,16037,80185,970,56.93,51922,912,0.81,MEDIUM,GOOD,False,True
PKR-5B3C0B02,Vamsi,Goud,Vamsi Goud,M,23,+917391976606,vamsi.goud@gmail.com,TELUGU,HYD-DS-037,37,Secunderabad Dark Store,Secunderabad,North,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,12:00,20:00,47,2021-01-21,STAR_PERFORMER,2024-12-03 05:00,12.8,245,123,0.9962,0.0038,119587,1315457,4998,56.22,439389,7816,0.8,LOW,AVERAGE,True,True
PKR-77BB405A,Nitin,Singh,Nitin Singh,M,21,+918279053500,nitin18@yahoo.com,NORTH,HYD-DS-012,12,IDPL Colony Dark Store,IDPL Colony,Northwest,NEW_JOINER,TRAINEE_PICKER,TRAINING,10:00,14:00,2,2024-10-02,PROBATION,2024-12-01 10:00,28.6,66,23,0.9203,0.0797,772,3088,246,46.55,6889,148,0.37,MEDIUM,EXCELLENT,True,False
PKR-D114220F,Anwar,Ansari,Anwar Ansari,M,34,+917170220452,anwar806@gmail.com,MUSLIM,HYD-DS-003,3,Kukatpally Dark Store,Kukatpally,Northwest,FULL_TIME_SENIOR,QUALITY_CHECKER,FULL_TIME,14:00,22:00,31,2022-05-16,ACTIVE,2024-12-01 14:00,8.3,211,83,0.9895,0.0105,45307,226535,2378,54.68,271197,4960,0.87,HIGH,EXCELLENT,True,False
PKR-B614BF4C,Rahul,Thakur,Rahul Thakur,M,23,+917727729589,rahul01@gmail.com,NORTH,HYD-DS-036,36,Hill Colony Dark Store,Hill Colony,Central,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,10:00,14:00,5,2024-07-04,ACTIVE,2024-12-03 11:00,17.0,72,31,0.9838,0.0162,3306,23142,374,45.19,18619,412,0.73,MEDIUM,GOOD,True,False
PKR-D9179114,Suresh,Nayak,Suresh Nayak,M,23,+919870071598,suresh.nayak@yahoo.com,TELUGU,HYD-DS-046,46,Devar Yamjal Dark Store,Devar Yamjal,Northeast (Rangareddy),PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,14:00,18:00,3,2024-09-02,ACTIVE,2024-12-03 16:00,27.1,143,51,0.952,0.048,2539,27929,1340,43.18,8291,192,0.46,LOW,AVERAGE,True,True
PKR-1CB9A36A,Abdul,Syed,Abdul Syed,M,24,+918573603506,abdul.syed@yahoo.com,MUSLIM,HYD-DS-021,21,Kokapet Dark Store,Kokapet,Southwest,PART_TIME_STUDENT,PICKER,PART_TIME,10:00,14:00,10,2024-02-05,ACTIVE,2024-12-02 03:00,18.2,140,41,0.9861,0.0139,7204,64836,901,42.93,27821,648,0.96,MEDIUM,GOOD,True,True
PKR-D4FF564D,Syed,Ansari,Syed Ansari,M,34,+918021599035,syed.ansari@gmail.com,MUSLIM,HYD-DS-015,15,Jubilee Hills Dark Store,Jubilee Hills,West,PART_TIME_EVENING,PICKER,PART_TIME,06:00,10:00,13,2023-11-07,ACTIVE,2024-12-01 09:00,16.6,115,62,0.9798,0.0202,15272,76360,1542,46.76,43020,920,0.74,MEDIUM,GOOD,True,False
PKR-DCC5E2EA,Imran,Qureshi,Imran Qureshi,M,24,+918127640319,imran00@rediffmail.com,MUSLIM,HYD-DS-009,9,Chaitanya Enclave Dark Store,Chaitanya Enclave,Northwest,NEW_JOINER,TRAINEE_PICKER,TRAINING,10:00,14:00,1,2024-11-01,ACTIVE,2024-12-02 11:00,37.3,59,32,0.9588,0.0412,678,6780,279,45.35,3628,80,0.64,MEDIUM,EXCELLENT,True,False
PKR-ADA24AE9,Nagaraju,Munnuru,Nagaraju Munnuru,M,37,+917460166947,nagaraju810@gmail.com,TELUGU,HYD-DS-022,22,Tolichowki Dark Store,Tolichowki,Southwest,PART_TIME_EVENING,PICKER,PART_TIME,06:00,10:00,9,2024-03-06,ACTIVE,2024-12-01 21:00,17.5,156,52,0.99,0.01,7385,29540,295,42.93,28336,660,0.71,HIGH,EXCELLENT,False,True
PKR-90E8D7DD,Bilal,Mirza,Bilal Mirza,M,27,+917320285955,bilal97@rediffmail.com,MUSLIM,HYD-DS-054,54,Meerpet Dark Store,Meerpet,Southeast,FULL_TIME_REGULAR,PICKER,FULL_TIME,16:00,00:00,15,2023-09-08,ACTIVE,2024-12-02 17:00,15.0,129,72,0.9896,0.0104,21425,107125,1114,51.24,115595,2256,0.9,MEDIUM,GOOD,False,False
PKR-FD0B0829,Rohit,Sharma,Rohit Sharma,M,21,+917184318286,rohit530@gmail.com,NORTH,HYD-DS-031,31,Gokul Nagar Dark Store,Gokul Nagar,Central,FULL_TIME_REGULAR,PICKER,FULL_TIME,07:00,15:00,10,2024-02-05,ACTIVE,2024-12-02 16:00,17.5,108,78,0.9943,0.0057,12795,102360,583,52.54,79855,1520,0.66,HIGH,GOOD,False,False
PKR-493E9833,Sachin,Thakur,Sachin Thakur,M,24,+918422243853,sachin00@gmail.com,NORTH,HYD-DS-056,56,Madannapet Colony Dark Store,Madannapet Colony,South,NEW_JOINER,TRAINEE_PICKER,TRAINING,14:00,18:00,2,2024-10-02,ACTIVE,2024-12-03 03:00,37.8,67,32,0.9659,0.0341,983,5898,201,48.37,7352,152,0.32,MEDIUM,GOOD,True,False
PKR-42C9421D,Jameel,Ansari,Jameel Ansari,M,21,+917927673322,jameel03@gmail.com,MUSLIM,HYD-DS-005,5,Balanagar Dark Store,Balanagar,Northwest,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,12,2023-12-07,ACTIVE,2024-12-03 18:00,16.2,129,61,0.9655,0.0345,13273,92911,3205,43.69,36171,828,0.99,MEDIUM,AVERAGE,True,False
PKR-2888EA6A,Prasad,Kumar,Prasad Kumar,M,30,+919535164872,prasad.kumar@gmail.com,TELUGU,HYD-DS-046,46,Devar Yamjal Dark Store,Devar Yamjal,Northeast (Rangareddy),FULL_TIME_SENIOR,QUALITY_CHECKER,FULL_TIME,12:00,20:00,38,2021-10-18,ACTIVE,2024-12-02 12:00,10.6,200,131,0.9968,0.0032,89365,893650,2859,69.91,357944,5120,0.65,HIGH,GOOD,True,True
PKR-5F056A40,Vijay,Yadav,Vijay Yadav,M,26,+917758847668,vijay499@gmail.com,TELUGU,HYD-DS-018,18,Gachibowli Dark Store,Gachibowli,Southwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,10:00,18:00,16,2023-08-09,ACTIVE,2024-12-03 10:00,13.3,198,61,0.9807,0.0193,17094,102564,1979,54.65,125465,2296,0.96,MEDIUM,GOOD,False,True
PKR-1221FFF0,Fatima,Hussain,Fatima Hussain,F,24,+918463268386,fatima.hussain@yahoo.com,MUSLIM,HYD-DS-037,37,Secunderabad Dark Store,Secunderabad,North,PART_TIME_STUDENT,PICKER,PART_TIME,20:00,00:00,10,2024-02-05,ACTIVE,2024-12-01 03:00,22.8,150,65,0.9637,0.0363,10129,50645,1838,51.71,38475,744,0.69,MEDIUM,GOOD,False,False
PKR-87E31D0F,Rakesh,Munnuru,Rakesh Munnuru,M,19,+918268648701,rakesh.munnuru@yahoo.com,TELUGU,HYD-DS-050,50,Whitefield Dark Store,Whitefield,East,NEW_JOINER,TRAINEE_PICKER,TRAINING,09:00,13:00,0,2024-12-01,TRAINING,2024-12-03 07:00,36.4,76,29,0.9629,0.0371,0,0,0,46.46,0,0,0.62,HIGH,AVERAGE,True,True
PKR-ACCB329B,Nagaraju,Padmashali,Nagaraju Padmashali,M,30,+918729972813,nagaraju94@gmail.com,TELUGU,HYD-DS-013,13,Madhapur Dark Store,Madhapur,West,FULL_TIME_REGULAR,PICKER,FULL_TIME,06:00,14:00,6,2024-06-04,ACTIVE,2024-12-01 17:00,16.6,124,81,0.9936,0.0064,7458,59664,381,55.64,46288,832,0.66,MEDIUM,EXCELLENT,True,True
PKR-DCC11066,Varun,Thakur,Varun Thakur,M,27,+917257572425,varun358@yahoo.com,NORTH,HYD-DS-011,11,Gowlidoddy Dark Store,Gowlidoddy,Northwest,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,14:00,22:00,46,2021-02-20,ACTIVE,2024-12-01 00:00,10.0,221,114,0.9924,0.0076,72955,291820,2217,55.27,335572,6072,0.88,LOW,EXCELLENT,False,True
PKR-08AC51FF,Phani,Mudiraj,Phani Mudiraj,M,29,+919824834875,phani95@gmail.com,TELUGU,HYD-DS-051,51,LB Nagar Dark Store,LB Nagar,Southeast,NEW_JOINER,TRAINEE_PICKER,TRAINING,14:00,18:00,0,2024-12-01,TRAINING,2024-12-02 12:00,41.5,59,46,0.941,0.059,0,0,0,48.8,0,0,0.64,MEDIUM,EXCELLENT,True,False
PKR-2DBDCB8B,Abdul,Ali,Abdul Ali,M,38,+919812310684,abdul86@yahoo.com,MUSLIM,HYD-DS-013,13,Madhapur Dark Store,Madhapur,West,FULL_TIME_SENIOR,QUALITY_CHECKER,FULL_TIME,06:00,14:00,48,2020-12-22,ACTIVE,2024-12-03 03:00,14.0,262,84,0.9894,0.0106,75407,754070,7993,50.4,397966,7896,0.67,LOW,GOOD,True,False
PKR-B0758219,Amit,Thakur,Amit Thakur,M,26,+917533592721,amit302@gmail.com,NORTH,HYD-DS-051,51,LB Nagar Dark Store,LB Nagar,Southeast,PART_TIME_EVENING,PICKER,PART_TIME,20:00,00:00,9,2024-03-06,ACTIVE,2024-12-02 00:00,24.1,150,75,0.9754,0.0246,10321,113531,2792,48.51,28328,584,0.75,LOW,EXCELLENT,True,True
PKR-59B0634D,Waseem,Ali,Waseem Ali,M,24,+917032507920,waseem171@rediffmail.com,MUSLIM,HYD-DS-043,43,Marthanda Nagar Dark Store,Marthanda Nagar,North,NEW_JOINER,TRAINEE_PICKER,TRAINING,10:00,14:00,1,2024-11-01,ACTIVE,2024-12-01 14:00,36.1,80,34,0.9689,0.0311,517,2068,64,38.04,2891,76,0.39,MEDIUM,GOOD,True,True
PKR-690E3A91,Adnan,Qureshi,Adnan Qureshi,M,29,+917942417579,adnan95@gmail.com,MUSLIM,HYD-DS-042,42,Sathya Colony Dark Store,Sathya Colony,North,FULL_TIME_REGULAR,PICKER,FULL_TIME,12:00,20:00,11,2024-01-06,ACTIVE,2024-12-02 18:00,21.2,198,104,0.9878,0.0122,25511,306132,3734,51.28,92299,1800,0.99,LOW,EXCELLENT,False,False
PKR-DCCFBA7F,Kiran,Rao,Kiran Rao,M,39,+917559096072,kiran628@gmail.com,TELUGU,HYD-DS-039,39,Kompally Dark Store,Kompally,North,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,14:00,22:00,38,2021-10-18,ACTIVE,2024-12-03 03:00,8.6,169,117,0.9947,0.0053,91785,917850,4864,59.54,342977,5760,0.77,MEDIUM,EXCELLENT,True,True
PKR-9AFF485B,Imran,Ali,Imran Ali,M,19,+919090844840,imran.ali@gmail.com,MUSLIM,HYD-DS-056,56,Madannapet Colony Dark Store,Madannapet Colony,South,PART_TIME_STUDENT,PICKER,PART_TIME,06:00,10:00,12,2023-12-07,ACTIVE,2024-12-02 09:00,17.5,148,35,0.9779,0.0221,7576,30304,669,46.1,40940,888,0.61,MEDIUM,GOOD,False,False
PKR-4AE2E0DB,Krishna,Rao,Krishna Rao,M,35,+918883626512,krishna.rao@gmail.com,TELUGU,HYD-DS-041,41,Anjaiah Nagar Dark Store,Anjaiah Nagar,North,FULL_TIME_SENIOR,SENIOR_PICKER,FULL_TIME,16:00,00:00,23,2023-01-11,ACTIVE,2024-12-01 02:00,8.6,232,118,0.9882,0.0118,43551,391959,4625,57.15,200240,3504,0.69,MEDIUM,EXCELLENT,True,True
PKR-70ABB6F7,Akash,Sharma,Akash Sharma,M,31,+918859014047,akash93@gmail.com,NORTH,HYD-DS-056,56,Madannapet Colony Dark Store,Madannapet Colony,South,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,14:00,22:00,22,2023-02-10,STAR_PERFORMER,2024-12-02 10:00,12.7,207,121,0.9956,0.0044,48320,386560,1700,68.22,222671,3264,0.78,MEDIUM,GOOD,True,True
PKR-A05AB481,Sunil,Goud,Sunil Goud,M,22,+919164673176,sunil986@gmail.com,TELUGU,HYD-DS-028,28,Himayatnagar Dark Store,Himayatnagar,Central,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,18:00,22:00,3,2024-09-02,ACTIVE,2024-12-01 07:00,17.3,114,56,0.9826,0.0174,2494,29928,520,52.86,9725,184,0.67,LOW,EXCELLENT,True,False
PKR-4C0D6C98,Mohan,Yadav,Mohan Yadav,M,20,+917453243578,mohan745@yahoo.com,TELUGU,HYD-DS-034,34,Ashok Bazar Dark Store,Ashok Bazar,Central,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,19:00,23:00,5,2024-07-04,ACTIVE,2024-12-02 01:00,18.5,125,32,0.9626,0.0374,2258,24838,928,46.53,15262,328,0.6,MEDIUM,GOOD,True,False
PKR-2A665C07,Santosh,Mudiraj,Santosh Mudiraj,M,25,+918076351675,santosh.mudiraj@gmail.com,TELUGU,HYD-DS-028,28,Himayatnagar Dark Store,Himayatnagar,Central,PART_TIME_EVENING,PICKER,PART_TIME,10:00,14:00,6,2024-06-04,ACTIVE,2024-12-03 09:00,19.5,142,74,0.9895,0.0105,6904,48328,507,49.1,20032,408,0.9,LOW,AVERAGE,True,True
PKR-3345AE77,Santosh,Setty,Santosh Setty,M,25,+918499588929,santosh.setty@gmail.com,TELUGU,HYD-DS-039,39,Kompally Dark Store,Kompally,North,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,6,2024-06-04,ACTIVE,2024-12-03 22:00,23.2,101,32,0.9515,0.0485,3184,15920,772,46.64,22386,480,0.79,MEDIUM,GOOD,True,False
PKR-FCBFF60F,Pankaj,Singh,Pankaj Singh,M,24,+917789163292,pankaj394@gmail.com,NORTH,HYD-DS-042,42,Sathya Colony Dark Store,Sathya Colony,North,NEW_JOINER,TRAINEE_PICKER,TRAINING,10:00,14:00,0,2024-12-01,TRAINING,2024-12-01 00:00,41.6,90,49,0.9517,0.0483,0,0,0,49.11,0,0,0.57,LOW,EXCELLENT,True,False
PKR-69F8FA33,Azhar,Pasha,Azhar Pasha,M,20,+918693355554,azhar.pasha@gmail.com,MUSLIM,HYD-DS-017,17,Kothaguda Dark Store,Kothaguda,West,PART_TIME_STUDENT,PICKER,PART_TIME,18:00,22:00,10,2024-02-05,ACTIVE,2024-12-02 06:00,28.9,131,49,0.9575,0.0425,7675,38375,1630,43.33,32757,756,0.8,HIGH,EXCELLENT,True,False
PKR-FB02F4CA,Sai,Reddy,Sai Reddy,M,20,+918990240082,sai04@gmail.com,TELUGU,HYD-DS-037,37,Secunderabad Dark Store,Secunderabad,North,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,9,2024-03-06,ACTIVE,2024-12-03 04:00,29.2,115,38,0.9597,0.0403,5949,71388,2876,41.14,27479,668,0.93,LOW,GOOD,True,True
PKR-C9836A75,Ismail,Syed,Ismail Syed,M,32,+917578824367,ismail92@gmail.com,MUSLIM,HYD-DS-048,48,Tarakarama Nagar Dark Store,Tarakarama Nagar,East,FULL_TIME_REGULAR,TRAINEE_PICKER,FULL_TIME,07:00,15:00,5,2024-07-04,ACTIVE,2024-12-01 02:00,14.0,142,76,0.9704,0.0296,6515,58635,1735,49.48,32060,648,0.91,HIGH,GOOD,True,False
PKR-FEB7C894,Nitin,Thakur,Nitin Thakur,M,32,+918536059750,nitin92@gmail.com,NORTH,HYD-DS-045,45,Dr. A.S. Rao Nagar Dark Store,Dr. A.S. Rao Nagar,Northeast,FULL_TIME_REGULAR,PICKER,FULL_TIME,06:00,14:00,12,2023-12-07,ACTIVE,2024-12-03 11:00,15.8,194,71,0.9799,0.0201,13025,117225,2356,54.87,81644,1488,0.83,MEDIUM,AVERAGE,True,True
PKR-5AA25E02,Khalid,Hussain,Khalid Hussain,M,19,+917199671631,khalid.hussain@gmail.com,MUSLIM,HYD-DS-051,51,LB Nagar Dark Store,LB Nagar,Southeast,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,18:00,22:00,1,2024-11-01,ACTIVE,2024-12-02 05:00,28.7,84,58,0.978,0.022,1124,5620,123,45.7,3290,72,0.42,LOW,GOOD,True,False
PKR-22D46162,Teja,Naidu,Teja Naidu,M,22,+918752208559,teja95@gmail.com,TELUGU,HYD-DS-030,30,King Koti Dark Store,King Koti,Central,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,12:00,20:00,24,2022-12-12,ACTIVE,2024-12-02 19:00,12.1,217,82,0.9896,0.0104,35609,356090,3703,50.66,162523,3208,0.85,HIGH,GOOD,True,True
PKR-C3484BFC,Srikanth,Kapu,Srikanth Kapu,M,23,+918648828838,srikanth.kapu@gmail.com,TELUGU,HYD-DS-009,9,Chaitanya Enclave Dark Store,Chaitanya Enclave,Northwest,PART_TIME_STUDENT,PICKER,PART_TIME,06:00,10:00,7,2024-05-05,ACTIVE,2024-12-01 15:00,23.5,71,67,0.9855,0.0145,9093,81837,1186,46.28,24251,524,0.8,MEDIUM,GOOD,True,True
PKR-BB943743,Abdul,Ali,Abdul Ali,M,20,+918261637750,abdul.ali@yahoo.com,MUSLIM,HYD-DS-030,30,King Koti Dark Store,King Koti,Central,NEW_JOINER,TRAINEE_PICKER,TRAINING,10:00,14:00,1,2024-11-01,PROBATION,2024-12-03 11:00,31.5,92,33,0.9267,0.0733,574,4592,336,47.41,3034,64,0.53,HIGH,AVERAGE,True,True
PKR-D288CC39,Khalid,Qureshi,Khalid Qureshi,M,25,+918826362424,khalid.qureshi@gmail.com,MUSLIM,HYD-DS-053,53,Kothapet Dark Store,Kothapet,Southeast,FULL_TIME_REGULAR,TRAINEE_PICKER,FULL_TIME,07:00,15:00,3,2024-09-02,ACTIVE,2024-12-03 16:00,14.4,177,98,0.9812,0.0188,4471,22355,420,57.2,23337,408,0.46,HIGH,EXCELLENT,False,True
PKR-AE82CEDA,Venu,Kapu,Venu Kapu,M,24,+917310936468,venu.kapu@yahoo.com,TELUGU,HYD-DS-057,57,Charminar Dark Store,Charminar,Old City,PART_TIME_STUDENT,PICKER,PART_TIME,10:00,14:00,8,2024-04-05,ACTIVE,2024-12-01 07:00,17.2,71,59,0.9668,0.0332,9087,109044,3620,41.18,27178,660,0.69,HIGH,AVERAGE,True,True
PKR-F1F5F231,Satish,Padmashali,Satish Padmashali,M,34,+917597886236,satish.padmashali@gmail.com,TELUGU,HYD-DS-023,23,Mehdipatnam Dark Store,Mehdipatnam,Southwest,PART_TIME_EVENING,TRAINEE_PICKER,PART_TIME,06:00,10:00,4,2024-08-03,ACTIVE,2024-12-03 10:00,17.0,114,64,0.9925,0.0075,4215,25290,189,42.57,11409,268,0.99,HIGH,GOOD,True,True
