rider_id,first_name,last_name,full_name,gender,age,phone_number,email,community,vehicle_type,vehicle_model,vehicle_number,engine_cc,home_store_id,home_store_node_id,home_store_name,service_zone,store_location,home_lat,home_lng,rider_segment,shift_type,shift_start,shift_end,experience_months,join_date,status,last_active,on_time_delivery_rate,order_acceptance_rate,cancellation_rate,avg_delivery_time_mins,customer_rating,total_orders_delivered,daily_avg_orders,total_earnings,avg_earnings_per_order,peak_hour_preference,weekend_availability,has_insulated_bag,has_rain_gear,knows_english,knows_hindi,knows_telugu
RDR-D2B066D8,Mohammed,Syed,Mohammed Syed,M,33,+919575927890,mohammed91@gmail.com,MUSLIM,SCOOTER,Hero Destini 125,TS13UP3503,125,HYD-DS-056,56,Madannapet Colony Dark Store,South,Madannapet Colony,17.349866,78.478484,FULL_TIME_EXPERIENCED,FULL_TIME,06:00,14:00,39,2021-09-18,ACTIVE,2024-12-02 23:00,0.884,0.874,0.019,9.0,4.86,18347,28,626086,34.12,EVENING,True,True,True,False,True,True
RDR-647DEAF4,Tirupathi,Chetty,Tirupathi Chetty,M,26,+917941769484,tirupathi69@gmail.com,TELUGU,SCOOTER,Suzuki Access 125,TS12BP7642,125,HYD-DS-014,14,Kondapur Dark Store,West,Kondapur,17.464992,78.357799,NEW_JOINER,FULL_TIME,10:00,18:00,2,2024-10-02,PROBATION,2024-11-27 00:00,0.713,0.73,0.194,16.5,4.08,429,13,10001,23.31,NIGHT,False,True,True,True,True,True
RDR-6C46B67A,Salman,Baig,Salman Baig,M,35,+918390409658,salman89@yahoo.com,MUSLIM,BIKE,Bajaj CT100,TS09DL3819,100,HYD-DS-028,28,Himayatnagar Dark Store,Central,Himayatnagar,17.412896,78.487445,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,16,2023-08-09,ACTIVE,2024-12-02 13:00,0.821,0.842,0.057,14.3,4.37,6440,26,217980,33.85,MORNING,True,True,True,False,True,True
RDR-DEE069CF,Naveen,Nayak,Naveen Nayak,M,22,+917661752356,naveen02@gmail.com,TELUGU,BIKE,TVS Sport,TS13YK8140,110,HYD-DS-040,40,Suraram Dark Store,North,Suraram,17.521288,78.454633,FULL_TIME_EXPERIENCED,FULL_TIME,14:00,22:00,20,2023-04-11,ACTIVE,2024-12-02 10:00,0.931,0.918,0.026,11.7,4.44,16266,42,539005,33.14,NIGHT,True,True,False,False,True,True
RDR-B3F574A4,Abdul,Syed,Abdul Syed,M,29,+917562504476,abdul98@rediffmail.com,MUSLIM,BIKE,Bajaj CT100,TS09FV2115,100,HYD-DS-040,40,Suraram Dark Store,North,Suraram,17.517973,78.44389,NEW_JOINER,FULL_TIME,07:00,15:00,2,2024-10-02,ACTIVE,2024-12-03 01:00,0.744,0.671,0.088,22.7,3.93,357,12,8002,22.42,EVENING,True,True,True,False,True,False
RDR-20A7BFBA,Asif,Ansari,Asif Ansari,M,40,+919122858086,asif.ansari@gmail.com,MUSLIM,BIKE,Bajaj Pulsar 125,TS11WG9093,125,HYD-DS-032,32,Ramnagar Dark Store,Central,Ramnagar,17.406222,78.454844,FULL_TIME_EXPERIENCED,FULL_TIME,14:00,22:00,44,2021-04-21,ACTIVE,2024-12-03 23:00,0.977,0.882,0.049,11.3,4.45,19289,25,677077,35.1,AFTERNOON,True,True,True,True,True,True
RDR-361AF25A,Venkat,Nayak,Venkat Nayak,M,29,+919318036415,venkat.nayak@gmail.com,TELUGU,BIKE,Bajaj Platina,TS11FU5366,100,HYD-DS-027,27,Begumpet Dark Store,Central,Begumpet,17.440062,78.476083,FULL_TIME_EXPERIENCED,FULL_TIME,14:00,22:00,36,2021-12-17,ACTIVE,2024-12-03 23:00,0.942,0.902,0.014,12.9,4.46,12799,28,391422,30.58,NIGHT,False,True,True,False,True,True
RDR-ACD38CF3,Jameel,Mirza,Jameel Mirza,M,31,+917174444363,jameel93@yahoo.com,MUSLIM,SCOOTER,Suzuki Access 125,TS12NA6038,125,HYD-DS-014,14,Kondapur Dark Store,West,Kondapur,17.471514,78.353765,FULL_TIME_REGULAR,FULL_TIME,06:00,14:00,24,2022-12-12,ACTIVE,2024-12-02 17:00,0.855,0.847,0.047,13.9,4.35,9015,21,273009,30.28,MORNING,False,True,True,False,True,True
RDR-CBD9A71E,Srinivas,Yadav,Srinivas Yadav,M,34,+918692941567,srinivas.yadav@gmail.com,TELUGU,SCOOTER,TVS Jupiter,TS10AZ6597,110,HYD-DS-005,5,Balanagar Dark Store,Northwest,Balanagar,17.47424,78.438868,PART_TIME_EVENING,PART_TIME,18:00,22:00,15,2023-09-08,ACTIVE,2024-12-03 14:00,0.819,0.869,0.079,13.1,4.44,6032,20,138932,23.03,AFTERNOON,False,True,True,True,True,True
RDR-24BEE0A7,Krishna,Chetty,Krishna Chetty,M,24,+918610291421,krishna.chetty@gmail.com,TELUGU,BIKE,Hero Splendor Plus,TS07EG9909,100,HYD-DS-053,53,Kothapet Dark Store,Southeast,Kothapet,17.385787,78.521527,NEW_JOINER,FULL_TIME,14:00,22:00,3,2024-09-02,PROBATION,2024-11-29 00:00,0.77,0.828,0.179,19.9,4.02,466,11,9378,20.13,AFTERNOON,False,True,True,True,True,True
RDR-EAB40EB1,Farhan,Pasha,Farhan Pasha,M,22,+918724868644,farhan02@yahoo.com,MUSLIM,BIKE,Hero HF Deluxe,TS14BX8959,100,HYD-DS-047,47,Nagaram Dark Store,East,Nagaram,17.462359,78.57352,NEW_JOINER,FULL_TIME,10:00,18:00,2,2024-10-02,PROBATION,2024-11-30 00:00,0.696,0.834,0.166,16.9,4.2,517,13,11305,21.87,AFTERNOON,True,True,False,False,True,True
RDR-7D50CFF0,Abdul,Qureshi,Abdul Qureshi,M,32,+919584532404,abdul92@gmail.com,MUSLIM,BIKE,TVS Sport,TS12NF6591,110,HYD-DS-048,48,Tarakarama Nagar Dark Store,East,Tarakarama Nagar,17.435017,78.543436,FULL_TIME_REGULAR,FULL_TIME,06:00,14:00,11,2024-01-06,ACTIVE,2024-12-03 08:00,0.87,0.861,0.056,16.0,4.65,5408,26,135614,25.08,NIGHT,True,True,True,True,True,True
RDR-3DF3539C,Kiran,Chetty,Kiran Chetty,M,18,+918484993670,kiran06@gmail.com,TELUGU,BIKE,Bajaj CT100,TS07PV3308,100,HYD-DS-050,50,Whitefield Dark Store,East,Whitefield,17.433837,78.530476,NEW_JOINER,FULL_TIME,16:00,00:00,2,2024-10-02,ACTIVE,2024-12-02 12:00,0.747,0.842,0.114,16.3,3.96,390,12,9144,23.45,MORNING,True,True,True,False,True,True
RDR-26F35A39,Azhar,Shaikh,Azhar Shaikh,M,28,+917714298805,azhar.shaikh@gmail.com,MUSLIM,BIKE,Bajaj CT100,TS07AX1024,100,HYD-DS-049,49,Peerzadiguda Dark Store,East,Peerzadiguda,17.459309,78.560817,FULL_TIME_REGULAR,FULL_TIME,10:00,18:00,23,2023-01-11,ACTIVE,2024-12-03 23:00,0.836,0.836,0.069,12.5,4.52,9333,27,296519,31.77,NIGHT,True,True,False,False,True,False
RDR-EE0C428A,Pavan,Kamma,Pavan Kamma,M,30,+917134036169,pavan395@gmail.com,TELUGU,BIKE,Bajaj CT100,TS14GV9833,100,HYD-DS-040,40,Suraram Dark Store,North,Suraram,17.502843,78.439593,FULL_TIME_EXPERIENCED,FULL_TIME,16:00,00:00,36,2021-12-17,ACTIVE,2024-12-02 09:00,0.886,0.875,0.012,9.9,4.47,33929,45,1275104,37.58,NIGHT,True,False,True,True,True,True
RDR-CC9E2AF3,Sai,Goud,Sai Goud,M,22,+918862548418,sai374@yahoo.com,TELUGU,SCOOTER,TVS Jupiter,TS09RM6883,110,HYD-DS-018,18,Gachibowli Dark Store,Southwest,Gachibowli,17.433392,78.353024,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,7,2024-05-05,ACTIVE,2024-12-03 04:00,0.913,0.847,0.074,14.5,4.53,3370,31,88082,26.14,MORNING,True,True,True,False,True,True
RDR-332725F9,Chandu,Nayak,Chandu Nayak,M,25,+918445027019,chandu42@rediffmail.com,TELUGU,SCOOTER,TVS Jupiter,TS09WR1196,110,HYD-DS-032,32,Ramnagar Dark Store,Central,Ramnagar,17.418416,78.444922,FULL_TIME_EXPERIENCED,FULL_TIME,12:00,20:00,27,2022-09-13,STAR_PERFORMER,2024-12-02 03:00,0.965,0.97,0.036,12.4,4.74,18847,42,506123,26.85,MORNING,True,True,True,False,True,True
RDR-B805FF91,Sunil,Velama,Sunil Velama,M,32,+918463641469,sunil92@gmail.com,TELUGU,SCOOTER,TVS Jupiter,TS07LD7261,110,HYD-DS-015,15,Jubilee Hills Dark Store,West,Jubilee Hills,17.442307,78.409142,FULL_TIME_REGULAR,FULL_TIME,10:00,18:00,18,2023-06-10,ACTIVE,2024-12-02 04:00,0.897,0.867,0.076,10.8,4.29,8592,29,256886,29.9,AFTERNOON,False,False,True,False,True,True
RDR-4B73BBE4,Pankaj,Thakur,Pankaj Thakur,M,24,+917173030694,pankaj00@gmail.com,NORTH,SCOOTER,Suzuki Access 125,TS09UM6184,125,HYD-DS-039,39,Kompally Dark Store,North,Kompally,17.538857,78.48887,PART_TIME_STUDENT,PART_TIME,19:00,23:00,12,2023-12-07,ACTIVE,2024-12-03 15:00,0.821,0.713,0.053,14.5,4.22,3365,16,87946,26.14,AFTERNOON,True,True,False,True,True,True
RDR-1275DFCD,Irfan,Shaikh,Irfan Shaikh,M,38,+917465458165,irfan.shaikh@yahoo.com,MUSLIM,SCOOTER,Suzuki Access 125,TS09XF1260,125,HYD-DS-041,41,Anjaiah Nagar Dark Store,North,Anjaiah Nagar,17.495798,78.479366,FULL_TIME_EXPERIENCED,FULL_TIME,14:00,22:00,59,2020-01-27,STAR_PERFORMER,2024-12-02 22:00,0.972,0.861,0.029,11.3,4.77,23553,26,830533,35.26,EVENING,False,True,True,False,True,True
RDR-608CE6E2,Farhan,Baig,Farhan Baig,M,29,+917244620612,farhan95@gmail.com,MUSLIM,SCOOTER,TVS Jupiter,TS13BB8089,110,HYD-DS-008,8,Adarsh Nagar Dark Store,Northwest,Adarsh Nagar,17.478896,78.41143,PART_TIME_EVENING,PART_TIME,10:00,14:00,10,2024-02-05,ACTIVE,2024-12-02 03:00,0.849,0.846,0.099,15.7,4.57,2447,14,73050,29.85,EVENING,True,True,True,False,True,True
RDR-D5468739,Madhu,Naidu,Madhu Naidu,M,34,+918152882409,madhu.naidu@gmail.com,TELUGU,BIKE,Honda Shine,TS08QD1526,125,HYD-DS-053,53,Kothapet Dark Store,Southeast,Kothapet,17.380329,78.531497,PART_TIME_EVENING,PART_TIME,14:00,18:00,18,2023-06-10,ACTIVE,2024-12-03 16:00,0.85,0.796,0.113,15.4,4.45,3955,15,109145,27.6,AFTERNOON,False,True,True,True,True,True
RDR-2DE34A2A,Jameel,Hussain,Jameel Hussain,M,38,+918564753251,jameel703@rediffmail.com,MUSLIM,SCOOTER,Hero Destini 125,TS09DE2476,125,HYD-DS-057,57,Charminar Dark Store,Old City,Charminar,17.36287,78.465559,PART_TIME_EVENING,PART_TIME,20:00,00:00,6,2024-06-04,ACTIVE,2024-12-02 17:00,0.793,0.865,0.077,14.7,4.29,1914,18,52670,27.52,MORNING,True,True,True,False,True,False
RDR-8FC7C541,Azhar,Shaikh,Azhar Shaikh,M,43,+917815313410,azhar81@gmail.com,MUSLIM,SCOOTER,TVS Jupiter,TS14SZ3581,110,HYD-DS-018,18,Gachibowli Dark Store,Southwest,Gachibowli,17.431332,78.353045,PART_TIME_EVENING,PART_TIME,18:00,22:00,5,2024-07-04,ACTIVE,2024-12-03 06:00,0.873,0.75,0.048,12.1,4.41,1619,18,35704,22.05,AFTERNOON,False,True,False,True,True,False
RDR-1C87D14E,Irfan,Pasha,Irfan Pasha,M,18,+917341721729,irfan101@gmail.com,MUSLIM,BIKE,TVS Sport,TS13EJ1716,110,HYD-DS-045,45,Dr. A.S. Rao Nagar Dark Store,Northeast,Dr. A.S. Rao Nagar,17.496066,78.555009,PART_TIME_STUDENT,PART_TIME,20:00,00:00,5,2024-07-04,ACTIVE,2024-12-03 21:00,0.893,0.764,0.101,19.4,4.3,1580,18,35806,22.66,AFTERNOON,True,True,False,False,True,True
RDR-478ECC78,Yellaiah,Reddy,Yellaiah Reddy,M,33,+918772978201,yellaiah.reddy@gmail.com,TELUGU,BIKE,Hero Splendor Plus,TS12FY3500,100,HYD-DS-022,22,Tolichowki Dark Store,Southwest,Tolichowki,17.389417,78.405902,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,7,2024-05-05,STAR_PERFORMER,2024-12-03 18:00,0.922,0.852,0.088,15.4,4.56,2836,24,68172,24.04,NIGHT,True,True,False,False,True,True
RDR-7CC8D9EF,Srikanth,Mudiraj,Srikanth Mudiraj,M,20,+919824127666,srikanth.mudiraj@gmail.com,TELUGU,SCOOTER,Honda Activa 6G,TS08YW1143,110,HYD-DS-012,12,IDPL Colony Dark Store,Northwest,IDPL Colony,17.504645,78.41744,NEW_JOINER,FULL_TIME,07:00,15:00,1,2024-11-01,PROBATION,2024-11-27 00:00,0.807,0.84,0.154,24.5,3.96,290,14,6688,23.07,AFTERNOON,True,False,False,True,True,True
RDR-22232F5F,Adnan,Ali,Adnan Ali,M,25,+917081982433,adnan.ali@gmail.com,MUSLIM,BIKE,Hero HF Deluxe,TS08FZ6429,100,HYD-DS-014,14,Kondapur Dark Store,West,Kondapur,17.459666,78.365765,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,10,2024-02-05,ACTIVE,2024-12-02 00:00,0.883,0.898,0.064,11.9,4.33,5368,34,123337,22.98,NIGHT,True,False,True,True,True,True
RDR-4628A282,Pankaj,Gupta,Pankaj Gupta,M,26,+919672951942,pankaj.gupta@rediffmail.com,NORTH,BIKE,TVS Sport,TS07GD1917,110,HYD-DS-025,25,Ameerpet Dark Store,Central,Ameerpet,17.436158,78.441939,FULL_TIME_EXPERIENCED,FULL_TIME,07:00,15:00,40,2021-08-19,STAR_PERFORMER,2024-12-02 14:00,0.922,0.923,0.021,8.4,4.63,34800,42,1279293,36.76,NIGHT,True,True,True,True,True,False
RDR-508B9A1E,Mallesh,Padmashali,Mallesh Padmashali,M,29,+917727160749,mallesh854@gmail.com,TELUGU,ELECTRIC_SCOOTER,Ola S1,TS09RK3140,0,HYD-DS-006,6,Hafeezpet Dark Store,Northwest,Hafeezpet,17.467393,78.383772,FULL_TIME_EXPERIENCED,FULL_TIME,12:00,20:00,23,2023-01-11,ACTIVE,2024-12-02 10:00,0.91,0.857,0.033,12.4,4.87,16687,41,609543,36.53,EVENING,False,True,True,True,True,True
RDR-55BAA210,Srinu,Munnuru,Srinu Munnuru,M,22,+919578881231,srinu.munnuru@rediffmail.com,TELUGU,BIKE,TVS Sport,TS07VR6576,110,HYD-DS-008,8,Adarsh Nagar Dark Store,Northwest,Adarsh Nagar,17.493497,78.398867,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,20,2023-04-11,ACTIVE,2024-12-02 05:00,0.843,0.804,0.066,13.9,4.23,9995,31,335073,33.52,EVENING,True,True,True,False,True,True
RDR-D4154E36,Ravi,Yadav,Ravi Yadav,M,28,+917953351112,ravi96@yahoo.com,NORTH,SCOOTER,Hero Destini 125,TS12LY9253,125,HYD-DS-036,36,Hill Colony Dark Store,Central,Hill Colony,17.430966,78.461425,FULL_TIME_EXPERIENCED,FULL_TIME,16:00,00:00,59,2020-01-27,STAR_PERFORMER,2024-12-02 18:00,0.959,0.862,0.041,9.5,4.53,41516,39,1612016,38.83,EVENING,True,True,True,True,True,True
RDR-694C7758,Satish,Kapu,Satish Kapu,M,27,+917063477610,satish973@rediffmail.com,TELUGU,BIKE,Hero Splendor Plus,TS09YF5237,100,HYD-DS-032,32,Ramnagar Dark Store,Central,Ramnagar,17.423822,78.459438,PART_TIME_EVENING,PART_TIME,14:00,18:00,10,2024-02-05,ACTIVE,2024-12-02 21:00,0.831,0.778,0.089,14.4,4.56,2405,12,71631,29.78,AFTERNOON,True,True,False,True,True,True
RDR-4E16F4AA,Venkat,Naidu,Venkat Naidu,M,29,+917483075582,venkat.naidu@rediffmail.com,TELUGU,BIKE,Honda Shine,TS07KZ1255,125,HYD-DS-018,18,Gachibowli Dark Store,Southwest,Gachibowli,17.436406,78.35318,PART_TIME_EVENING,PART_TIME,14:00,18:00,17,2023-07-10,ACTIVE,2024-12-02 03:00,0.802,0.846,0.065,11.5,4.52,3379,12,92618,27.41,MORNING,True,False,True,False,True,True
RDR-936AA0F3,Naseer,Ansari,Naseer Ansari,M,33,+917249112912,naseer174@rediffmail.com,MUSLIM,BIKE,TVS Sport,TS08HN6679,110,HYD-DS-045,45,Dr. A.S. Rao Nagar Dark Store,Northeast,Dr. A.S. Rao Nagar,17.48762,78.547994,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,10,2024-02-05,ACTIVE,2024-12-03 15:00,0.841,0.935,0.044,13.8,4.62,5095,30,144552,28.37,EVENING,True,True,True,False,True,True
RDR-B67BD2F9,Murali,Setty,Murali Setty,M,30,+919118278263,murali957@gmail.com,TELUGU,BIKE,Hero Splendor Plus,TS08WV7011,100,HYD-DS-040,40,Suraram Dark Store,North,Suraram,17.506765,78.453418,NEW_JOINER,FULL_TIME,10:00,18:00,1,2024-11-01,PROBATION,2024-12-01 00:00,0.692,0.834,0.171,24.2,4.15,98,7,1940,19.8,EVENING,False,True,True,False,True,True
RDR-1136D3E1,Tirupathi,Kamma,Tirupathi Kamma,M,24,+919091368549,tirupathi00@gmail.com,TELUGU,BIKE,Bajaj CT100,TS13UF3472,100,HYD-DS-031,31,Gokul Nagar Dark Store,Central,Gokul Nagar,17.434769,78.457018,NEW_JOINER,FULL_TIME,07:00,15:00,3,2024-09-02,PROBATION,2024-11-30 00:00,0.708,0.783,0.182,18.4,4.0,601,12,15293,25.45,EVENING,True,True,True,True,True,True
RDR-866C6ED3,Hari,Mudiraj,Hari Mudiraj,M,25,+918956262972,hari99@gmail.com,TELUGU,BIKE,Hero HF Deluxe,TS14JR8323,100,HYD-DS-047,47,Nagaram Dark Store,East,Nagaram,17.44592,78.577001,FULL_TIME_REGULAR,FULL_TIME,06:00,14:00,23,2023-01-11,ACTIVE,2024-12-02 14:00,0.897,0.854,0.098,10.2,4.38,8113,20,267704,33.0,EVENING,False,True,False,False,True,True
RDR-4FECDF82,Vamsi,Chetty,Vamsi Chetty,M,38,+918333834879,vamsi.chetty@rediffmail.com,TELUGU,SCOOTER,Honda Activa 6G,TS11GG1944,110,HYD-DS-016,16,Borabanda Dark Store,West,Borabanda,17.453927,78.435585,FULL_TIME_EXPERIENCED,FULL_TIME,06:00,14:00,51,2020-09-23,STAR_PERFORMER,2024-12-03 01:00,0.926,0.969,0.038,9.6,4.65,25877,39,893562,34.53,EVENING,True,True,True,False,True,True
RDR-ECE10436,Anil,Kumar,Anil Kumar,M,18,+918683198846,anil554@yahoo.com,TELUGU,SCOOTER,Hero Destini 125,TS10NF2041,125,HYD-DS-031,31,Gokul Nagar Dark Store,Central,Gokul Nagar,17.430272,78.457113,PART_TIME_STUDENT,PART_TIME,14:00,18:00,11,2024-01-06,ACTIVE,2024-12-02 22:00,0.847,0.715,0.101,19.6,4.41,2022,10,57078,28.23,EVENING,True,True,False,False,True,True
RDR-64F9FB11,Teja,Kamma,Teja Kamma,M,25,+918244180511,teja.kamma@yahoo.com,TELUGU,SCOOTER,Suzuki Access 125,TS14GP9043,125,HYD-DS-024,24,Attapur Dark Store,Southwest,Attapur,17.366576,78.421508,PART_TIME_STUDENT,PART_TIME,14:00,18:00,2,2024-10-02,ACTIVE,2024-12-03 06:00,0.802,0.769,0.079,14.9,4.23,529,16,10677,20.18,MORNING,True,True,False,True,True,True
RDR-9E182D7A,Lokesh,Mudiraj,Lokesh Mudiraj,M,24,+917857270850,lokesh00@gmail.com,TELUGU,BIKE,Hero HF Deluxe,TS07NP9787,100,HYD-DS-036,36,Hill Colony Dark Store,Central,Hill Colony,17.421174,78.447973,FULL_TIME_EXPERIENCED,FULL_TIME,10:00,18:00,41,2021-07-20,ACTIVE,2024-12-02 21:00,0.909,0.952,0.037,9.4,4.74,35910,45,1016162,28.3,EVENING,True,True,False,True,True,True
RDR-19650292,Venkat,Kapu,Venkat Kapu,M,23,+919421926595,venkat.kapu@gmail.com,TELUGU,BIKE,Bajaj Platina,TS11MT5473,100,HYD-DS-052,52,Dilsukhnagar Dark Store,Southeast,Dilsukhnagar,17.363612,78.528652,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,11,2024-01-06,ACTIVE,2024-12-02 00:00,0.875,0.803,0.065,11.0,4.65,7273,35,212236,29.18,MORNING,True,True,True,True,True,True
RDR-DF1BBE31,Pankaj,Gupta,Pankaj Gupta,M,27,+918743461735,pankaj591@gmail.com,NORTH,BIKE,Honda Shine,TS12XV8665,125,HYD-DS-011,11,Gowlidoddy Dark Store,Northwest,Gowlidoddy,17.493401,78.414439,NEW_JOINER,FULL_TIME,10:00,18:00,1,2024-11-01,ACTIVE,2024-12-02 06:00,0.731,0.681,0.138,18.0,4.1,217,13,4938,22.76,AFTERNOON,True,True,False,False,True,False
RDR-CC230A5C,Rizwan,Syed,Rizwan Syed,M,20,+919175947201,rizwan640@gmail.com,MUSLIM,BIKE,Hero Splendor Plus,TS10YJ2446,100,HYD-DS-028,28,Himayatnagar Dark Store,Central,Himayatnagar,17.399859,78.469245,FULL_TIME_REGULAR,FULL_TIME,12:00,20:00,10,2024-02-05,STAR_PERFORMER,2024-12-03 01:00,0.937,0.804,0.079,11.9,4.57,4682,31,131448,28.08,MORNING,True,False,False,False,True,True
RDR-6F3A8F4D,Imran,Shaikh,Imran Shaikh,M,25,+918017006425,imran34@gmail.com,MUSLIM,BIKE,Hero HF Deluxe,TS12NT1559,100,HYD-DS-028,28,Himayatnagar Dark Store,Central,Himayatnagar,17.409295,78.479843,NEW_JOINER,FULL_TIME,16:00,00:00,3,2024-09-02,PROBATION,2024-11-29 00:00,0.663,0.779,0.119,20.2,4.13,419,9,8323,19.86,EVENING,True,True,True,False,True,True
RDR-0DDC634F,Ravi,Kamma,Ravi Kamma,M,20,+919365596333,ravi04@yahoo.com,TELUGU,BIKE,Bajaj CT100,TS10PX1504,100,HYD-DS-030,30,King Koti Dark Store,Central,King Koti,17.391928,78.474244,PART_TIME_STUDENT,PART_TIME,19:00,23:00,2,2024-10-02,ACTIVE,2024-12-02 09:00,0.876,0.747,0.081,15.9,4.24,297,11,6355,21.4,AFTERNOON,True,True,False,False,True,True
RDR-67A343E6,Rakesh,Naidu,Rakesh Naidu,M,27,+918988756497,rakesh399@rediffmail.com,TELUGU,BIKE,Bajaj Platina,TS11CY6581,100,HYD-DS-006,6,Hafeezpet Dark Store,Northwest,Hafeezpet,17.465807,78.392182,FULL_TIME_EXPERIENCED,FULL_TIME,12:00,20:00,49,2020-11-22,STAR_PERFORMER,2024-12-02 06:00,0.957,0.978,0.039,10.9,4.61,34311,43,899039,26.2,EVENING,True,False,True,False,True,True
RDR-E505E58C,Ramesh,Mudiraj,Ramesh Mudiraj,M,20,+918241412957,ramesh04@gmail.com,TELUGU,SCOOTER,Hero Destini 125,TS11RS9136,125,HYD-DS-031,31,Gokul Nagar Dark Store,Central,Gokul Nagar,17.435786,78.45096,PART_TIME_STUDENT,PART_TIME,06:00,10:00,10,2024-02-05,ACTIVE,2024-12-03 08:00,0.847,0.725,0.09,12.8,4.47,1515,10,41618,27.47,EVENING,True,True,True,False,True,True
RDR-D18872E5,Karan,Kumar,Karan Kumar,M,26,+918681457851,karan489@yahoo.com,NORTH,BIKE,Honda Shine,TS13PL4048,125,HYD-DS-049,49,Peerzadiguda Dark Store,East,Peerzadiguda,17.456773,78.570071,NEW_JOINER,FULL_TIME,07:00,15:00,1,2024-11-01,ACTIVE,2024-12-03 13:00,0.778,0.8,0.147,23.9,4.07,209,12,5670,27.13,MORNING,True,True,True,False,True,False
RDR-7329095E,Murali,Setty,Murali Setty,M,26,+919124852068,murali98@gmail.com,TELUGU,SCOOTER,Honda Activa 6G,TS07JV9869,110,HYD-DS-031,31,Gokul Nagar Dark Store,Central,Gokul Nagar,17.438442,78.463803,FULL_TIME_REGULAR,FULL_TIME,12:00,20:00,18,2023-06-10,ACTIVE,2024-12-04 00:00,0.933,0.824,0.04,15.9,4.33,10313,32,354878,34.41,AFTERNOON,False,True,True,True,True,True
RDR-71A46D2E,Vijay,Padmashali,Vijay Padmashali,M,24,+918491029826,vijay818@yahoo.com,TELUGU,BIKE,Bajaj Platina,TS09UG3969,100,HYD-DS-025,25,Ameerpet Dark Store,Central,Ameerpet,17.441969,78.448798,FULL_TIME_REGULAR,FULL_TIME,06:00,14:00,21,2023-03-12,ACTIVE,2024-12-03 18:00,0.832,0.829,0.09,12.9,4.67,11983,30,321718,26.85,EVENING,False,False,True,False,True,True
RDR-E3EDB449,Akash,Kumar,Akash Kumar,M,29,+917661135879,akash.kumar@rediffmail.com,NORTH,BIKE,Honda Shine,TS07TK4471,125,HYD-DS-020,20,Financial District Dark Store,Southwest,Financial District,17.422711,78.346777,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,7,2024-05-05,ACTIVE,2024-12-02 06:00,0.935,0.889,0.057,11.0,4.25,4275,35,100625,23.54,EVENING,True,True,True,False,True,True
RDR-96904698,Rashid,Ali,Rashid Ali,M,28,+917082357425,rashid954@gmail.com,MUSLIM,BIKE,Honda Shine,TS13EX1478,125,HYD-DS-022,22,Tolichowki Dark Store,Southwest,Tolichowki,17.393257,78.419345,FULL_TIME_EXPERIENCED,FULL_TIME,12:00,20:00,41,2021-07-20,STAR_PERFORMER,2024-12-02 09:00,0.921,0.853,0.028,13.5,4.6,22958,30,683175,29.76,MORNING,True,True,True,True,True,False
RDR-1BB9853D,Yellaiah,Yadav,Yellaiah Yadav,M,38,+919390286041,yellaiah86@gmail.com,TELUGU,BIKE,Honda Shine,TS09XC8445,125,HYD-DS-055,55,Moosarambagh Dark Store,South,Moosarambagh,17.36108,78.485753,FULL_TIME_EXPERIENCED,FULL_TIME,06:00,14:00,53,2020-07-25,STAR_PERFORMER,2024-12-03 08:00,0.966,0.913,0.038,12.8,4.7,31136,32,943041,30.29,AFTERNOON,False,True,False,False,True,True
RDR-CBB9FCCF,Rizwan,Qureshi,Rizwan Qureshi,M,19,+917479897494,rizwan.qureshi@gmail.com,MUSLIM,CYCLE,Hero Sprint,N/A,0,HYD-DS-024,24,Attapur Dark Store,Southwest,Attapur,17.371452,78.433731,NEW_JOINER,FULL_TIME,10:00,18:00,0,2024-12-01,TRAINING,2024-11-27 00:00,0.725,0.689,0.178,16.8,4.25,0,7,0,21.84,AFTERNOON,True,True,True,False,True,True
RDR-1C3A28F5,Ahmed,Ansari,Ahmed Ansari,M,21,+917834838336,ahmed.ansari@yahoo.com,MUSLIM,SCOOTER,Hero Destini 125,TS09WP1923,125,HYD-DS-023,23,Mehdipatnam Dark Store,Southwest,Mehdipatnam,17.389772,78.430573,NEW_JOINER,FULL_TIME,07:00,15:00,3,2024-09-02,ACTIVE,2024-12-02 00:00,0.788,0.78,0.132,24.4,4.23,616,11,16219,26.33,MORNING,True,True,True,False,True,True
RDR-15DD2ED1,Sonu,Yadav,Sonu Yadav,M,33,+917317038269,sonu.yadav@gmail.com,NORTH,SCOOTER,TVS Jupiter,TS12FZ9728,110,HYD-DS-048,48,Tarakarama Nagar Dark Store,East,Tarakarama Nagar,17.433288,78.555277,PART_TIME_EVENING,PART_TIME,20:00,00:00,6,2024-06-04,ACTIVE,2024-12-03 12:00,0.886,0.846,0.08,14.5,4.35,1739,20,54962,31.61,NIGHT,False,True,True,False,True,False
